image name,HC,Complex,TopHeavy,Simple,Other,SoftCoral,Sand,CCA,Algae,Rubble,DeadCoral,Unknown
118_1.png,90,56.667,6.666,26.667,0,0,0,0,0,0,3.333,6.666999999999999
118_2.png,63.333,63.333,0,0,0,0,0,0,0,0,10,26.667
120_1.png,0,0,0,0,0,0,100,0,0,0,0,0
120_2.png,0,0,0,0,0,0,100,0,0,0,0,0
121_0.png,53.33246667533325,19.99980000199998,0,33.332666673333264,0,0,0,0,0,0,40.00059999400006,6.6669333306666925
153_1.png,0,0,0,0,0,0,100,0,0,0,0,0
153_2.png,0,0,0,0,0,0,100,0,0,0,0,0
155_1.png,0,0,0,0,0,0,100,0,0,0,0,0
155_2.png,0,0,0,0,0,0,100,0,0,0,0,0
162_1.png,0,0,0,0,0,0,3.333,0,0,96.667,0,0
162_2.png,0,0,0,0,0,0,100,0,0,0,0,0
163_1.png,0,0,0,0,0,0,100,0,0,0,0,0
163_2.png,0,0,0,0,0,0,100,0,0,0,0,0
167_1.png,0,0,0,0,0,0,100,0,0,0,0,0
167_2.png,0,0,0,0,0,0,91.66625,0,8.33375,0,0,0
169_1.png,0,0,0,0,0,0,100,0,0,0,0,0
169_2.png,0,0,0,0,0,0,100,0,0,0,0,0
170_1.png,0,0,0,0,0,0,96.29666666666668,0,0,0,0,3.7033333333333336
170_2.png,0,0,0,0,0,0,100,0,0,0,0,0
171_1.png,0,0,0,0,0,0,100,0,0,0,0,0
171_2.png,0,0,0,0,0,0,100,0,0,0,0,0
178_1.png,0,0,0,0,0,0,100,0,0,0,0,0
178_2.png,0,0,0,0,0,0,100,0,0,0,0,0
179_1.png,0,0,0,0,0,0,100,0,0,0,0,0
179_2.png,0,0,0,0,0,0,90,0,10,0,0,0
181_1.png,0,0,0,0,0,0,100,0,0,0,0,0
181_2.png,0,0,0,0,0,0,100,0,0,0,0,0
182_N.A.png,0,0,0,0,0,0,100,0,0,0,0,0
183_N.A.png,8.33375,8.33375,0,0,0,0,0,0,0,4.166250000000001,41.66625,45.83375
184_N.A.png,3.333033330333304,0,0,3.333033330333304,0,0,0,0,0,0,93.33393334,3.333033330333304
237_1.png,6.666999999999999,0,0,6.666999999999999,0,0,23.333,0,0,70,0,0
237_2.png,6.6669333306666925,0,0,6.6669333306666925,0,0,76.66623333766663,0,0,16.666833331666684,0,0
238_1.png,3.8457544394060026,0,0,3.8457544394060026,0,0,7.692662720527997,0,0,88.46158284,0,0
